ev_id,ev_type,regis_no,ntsb_no,ev_date,ev_time,ev_city,ev_country,latitude,longitude,acft_category,acft_make,acft_model,num_eng,DAMAGE,flight_type,afm_hrs,date_last_insp,afm_hrs_last_insp,light_condition,wmc,gust_ind,on_ground_collision,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,ev_highest_injury,flight_phase,defining_event,survivors_b,pilot_flight_time_model,pilot_flight_time_total,pilot_flight_time_categ,SOURCE
20080515X00674,Accident,N5885C,SEA08LA134,13/05/2008,150,Coeur d'Alene,USA,474627N,1164910W,Airplane,Hawker Beechcraft Corporation,E-55,2,Substantial,Instructional,4869.10009765625,2007-10-10 00:00:00,8.0,Day,Visual Meteorological Cond,F,,,,,0,0,1,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080516X00685,Accident,N584PM,DFW08TA137,09/05/2008,1720,San Antonio,USA,292013N,0982816W,Helicopter,Schweizer,269D,1,Substantial,Instructional,713.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00767,Incident,N162HD,CHI08IA113,18/04/2008,1920,Kelley's Island,USA,413610N,0082415W,Airplane,Cessna,172P,1,Minor,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080527X00722,Accident,N79KP,DFW08CA138,11/05/2008,2030,Norfolk,USA,041597N,0097267W,Airplane,Jihlavan,KP-5,1,Substantial,Personal,223.0,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080515X00673,Accident,N39BA,DFW08LA139,08/05/2008,1519,Hope,USA,033437N,0933919W,Airplane,Commander,AC-680,2,Substantial,Personal,10.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080515X00684,Accident,N8316D,DFW08LA140,10/05/2008,1715,Austin,USA,301124N,0097407W,Helicopter,ROBINSON HELICOPTER COMPANY,R22 MARINE,1,Substantial,,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080513X00661,Accident,N538,CHI08LA123,05/05/2008,2200,Broadhead,USA,423635N,0892215W,Airplane,DICKENSON,BATHTUB,1,Destroyed,Personal,1.0,2007-08-31 00:00:00,1.0,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080617X00873,Accident,N8511Y,DFW08CA141,12/05/2008,2300,Houston,USA,293616N,0095919W,Airplane,Piper,PA-30,2,Substantial,Instructional,2505.0,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080716X01057,Accident,N8523A,DFW08CA142,02/03/2008,1830,Sherman,USA,332757N,0964022W,Airplane,North American,T-28D,1,Substantial,Personal,3500.0,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080612X00840,Accident,N3870R,DEN08CA087,11/05/2008,430,Brookshire,USA,295017N,0955658W,Airplane,Cessna,172H,1,Substantial,Personal,2762.0,2008-02-01 00:00:00,,Night/Dark,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080611X00832,Accident,N9882Q,NYC08CA181,14/05/2008,1735,Hampton,USA,004157N,0744413W,Airplane,Cessna,172 M,1,Substantial,Instructional,2887.0,2007-09-01 00:00:00,15.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080529X00750,Accident,N323KT,ANC08CA066,11/05/2008,1957,Talkeetna,USA,621914N,0150537W,Airplane,de Havilland,DHC-2,1,Substantial,Positioning,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00971,Accident,N62355,ANC08LA067,11/05/2008,130,Juneau,USA,582118N,1343435W,Airplane,de Havilland,DHC-2,1,Substantial,,,,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080516X00688,Accident,OB-1366,MIA08WA099,09/05/2008,1906,Yurimaguas,PE,055313S,0076749W,Airplane,Cessna,172M,,Substantial,,,,,,Visual Meteorological Cond,F,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00718,Accident,N530R,LAX08LA139,14/05/2008,2140,Kekaha,USA,022455N,1584534W,Helicopter,HUGHES,369FF,1,Substantial,External Load,15094.0,2008-05-03 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080515X00675,Accident,N5014V,DCA08WA059,09/05/2008,645,Muanda,CF,055554S,0122112E,Helicopter,Bell,206 L-1,,Destroyed,Positioning,,,,,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080521X00705,Accident,N6112D,DFW08LA143,15/05/2008,30,Wheatley,USA,345437N,0091559W,Airplane,AIR TRACTOR,AT-502B,1,Substantial,Aerial Application,6100.0,,,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080527X00727,Accident,EI-BHT,DEN08WA088,11/05/2008,1547,Kilmovee,EI,,,Airplane,Beech,BE-77,,Substantial,Personal,,,,,Visual Meteorological Cond,F,,,,,1,0,0,1,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00763,Accident,N4660K,LAX08LA140,15/05/2008,115,Santa Maria,USA,345356N,1202727W,Airplane,CESSNA,182P,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080820X01263,Accident,CC-PHI,NYC08WA182,04/05/2008,2040,Santiago,CI,033227S,0070344W,Helicopter,Bell,407,,Substantial,,,,,,Visual Meteorological Cond,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080603X00776,Accident,N9822T,MIA08CA100,13/05/2008,2300,Jamestown,USA,041290N,0080260W,Airplane,Cessna,172A,1,Substantial,Personal,2807.30004882812,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081003X63357,Incident,CP 2473,ENG08RA026,10/05/2008,,La Paz,BL,,,Airplane,FAIRCHILD,Metro 23,2,Minor,,,,,,,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080609X00811,Accident,N911GJ,NYC08TA183,15/05/2008,2040,Lake Wales,USA,275359N,0812719W,Helicopter,Robinson,R44 II,1,Substantial,,817.0,2006-05-01 00:00:00,19.0,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00719,Accident,N99180,LAX08LA142,15/05/2008,2210,Penngrove,USA,381759N,1223959W,Airplane,Ercoupe (Eng & Research Corp.),415-C,1,Substantial,Personal,,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00769,Accident,N28403,CHI08CA118,30/04/2008,2328,Remus,USA,433316N,0845843W,Airplane,Luscombe,8A,1,Substantial,Personal,3165.69995117187,2007-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080612X00841,Accident,N6671K,DEN08CA089,05/05/2008,1900,De Witt,USA,341544N,0911827W,Airplane,Grumman-Schweizer,G-164C,1,Substantial,Aerial Application,11607.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00764,Accident,N614TB,CHI08CA103,03/04/2008,2040,Geneva,USA,414640N,0805414W,Airplane,Koleno,Titan T-51,1,Substantial,Personal,25.0,,25.0,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00766,Accident,N8888V,CHI08CA111,18/04/2008,1730,Onida,USA,444245N,0100544W,Airplane,VELDHUIZEN,Highlander,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080724X01112,Accident,N104HC,MIA08LA101,04/05/2008,1840,Appling,USA,334011N,0821412W,Airplane,Higher Class Aviation,Sport Hornet,1,Substantial,Personal,34.0,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080602X00760,Accident,N8829A,LAX08CA136,11/05/2008,2259,Peoria,USA,334843N,1121512W,Glider,A. Schleicher GMBH & Co.,ASW 27-18,0,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080519X00696,Accident,N703Y,LAX08LA137,06/05/2008,110,Butte City,USA,039290N,0121540W,Airplane,GRUMMAN,G-164,1,Substantial,Aerial Application,11591.0,2008-03-22 00:00:00,34.0,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080709X00999,Incident,VH-MWY,LAX08WA141,08/05/2008,1716,"Camden, NSW",AS,034218S,1504112E,Airplane,American Champion (ACAC),7GCBC,1,,Personal,,,,,,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080609X00813,Accident,N5382S,NYC08FA184,17/05/2008,1645,West Creek,USA,393940N,0741820W,Airplane,CESSNA,337A,2,Substantial,Aerial Observation,4745.0,2002-06-25 00:00:00,,Day,Visual Meteorological Cond,F,,,,,2,0,0,2,4,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080609X00810,Accident,N26975,NYC08LA185,17/05/2008,1759,Lewisburg,USA,352935N,0864816W,Airplane,Gulfstream American Corp.,AA-5A,1,Substantial,Personal,1533.0,2008-04-28 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,3,0,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00720,Accident,N9558Q,LAX08FA144,17/05/2008,2345,Stehekin,USA,481821N,1203937W,Airplane,de Havilland,DHC-2 MK I,1,Substantial,,12070.0,2008-03-14 00:00:00,68.0,Day,Visual Meteorological Cond,T,,,,,2,3,0,0,5,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080527X00726,Accident,N21MJ,DEN08LA090,17/05/2008,1755,Hudson,USA,004072N,0104415W,Airplane,DeHavilland,DH112 Venom,1,Destroyed,Air Race/Show,1962.0,2007-12-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080618X00877,Accident,N6805M,DFW08LA144,15/05/2008,1915,Roanoke,USA,033259N,0971356W,Airplane,STINSON,108-3,1,Substantial,Personal,1293.0,2008-02-22 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080618X00877,Accident,N8295X,DFW08LA144,15/05/2008,1915,Roanoke,USA,033259N,0971356W,Airplane,PIPER,PA-28-161,1,Substantial,Instructional,,2007-12-29 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080716X01054,Accident,N15420,DFW08CA146,16/05/2008,2251,Mumford,USA,303822N,0962817W,Airplane,Air Tractor,401-0860,1,Substantial,Aerial Application,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080619X00882,Accident,N6032C,DFW08CA147,17/05/2008,1845,Lafayette,USA,004012N,0105447W,Helicopter,Dowell Vaughn,Exec 90,1,Substantial,Personal,750.0,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080627X00941,Accident,N1264W,DFW08CA145,15/05/2008,1410,Nickerson,USA,038824N,0098254W,Airplane,Weatherly,201B,1,Destroyed,Aerial Application,,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00911,Accident,N1912A,ANC08CA068,17/05/2008,1812,Anchorage,USA,061122N,0149507W,Airplane,Piper,PA-18,1,Substantial,Personal,3255.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080527X00723,Accident,N5350K,DFW08CA148,17/05/2008,1830,Rose Bud,USA,035198N,0092144W,Airplane,Cessna,172P,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080716X01056,Accident,OB-1203,MIA08WA102,15/05/2008,2200,Ucayali,PE,009438S,0704220W,Airplane,Cessna,T210N,1,Destroyed,,,,,Day,Visual Meteorological Cond,F,,,,,5,0,0,1,6,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080527X00729,Accident,N5049F,CHI08FA132,16/05/2008,1553,Comstock,USA,421845N,0852749W,Helicopter,FAIRCHILD HILLER,FH-1100,1,Destroyed,Personal,5012.0,2008-05-06 00:00:00,13.0,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080602X00765,Accident,N4276Y,LAX08LA145,19/05/2008,145,Olympia,USA,465810N,1225410W,Airplane,Babcock,KR-2,1,Substantial,Personal,290.0,2008-02-14 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00721,Accident,N3945,LAX08LA146,17/05/2008,1920,Hollister,USA,365336N,1212437W,Airplane,Travel Air,4000,1,Substantial,Personal,2233.0,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,7,0,7,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00721,Accident,N4638F,LAX08LA146,17/05/2008,1920,Hollister,USA,365336N,1212437W,Airplane,Cessna,P206A,1,Minor,Skydiving,,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,7,0,7,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080527X00732,Accident,N4026T,LAX08CA147,17/05/2008,2130,Bagdad,USA,343615N,1131022W,Airplane,Beech,B-23,1,Substantial,Personal,4368.0,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080603X00773,Accident,I-LFSA,MIA08WA103,20/01/2008,1745,Perugia,IT,043549N,0123041W,Airplane,Cessna,177B,,Substantial,Instructional,,,,,Instrument Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080627X00934,Accident,N721H,NYC08CA096,10/02/2008,1800,Cumming,USA,003464N,0084940W,Airplane,Maule,M-7-260C,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080613X00864,Accident,N486EM,LAX08CA143,17/05/2008,1535,Pacific City,USA,451159N,1235744W,Airplane,Mason,RV-9A,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080521X00709,Accident,PT-VCI,DCA08WA060,31/03/2008,700,"Lencois, Bahia",BR,,,Airplane,Neiva,NE-821,,Destroyed,,,,,,Instrument Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080521X00710,Accident,PR-IPO,DCA08WA061,30/04/2008,2259,Paraty,BR,,,Helicopter,Agusta/Westland,A109S,,Destroyed,,,,,,,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080618X00879,Accident,N7050S,LAX08CA148,20/05/2008,1946,Augusta,USA,332211N,0815752W,Airplane,Cessna,150H,1,Substantial,Personal,4353.0,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00910,Accident,N777FF,ANC08CA069,17/05/2008,150,Caldwell,USA,040520N,0074168W,Airplane,Cessna,421,2,Substantial,Personal,4222.2998046875,,,Night,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080618X00875,Accident,N6521J,LAX08CA149,20/05/2008,1740,Palo Alto,USA,372724N,0122632W,Airplane,Cessna,172N,1,Substantial,Personal,13255.0,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080620X00889,Accident,N90930,LAX08CA150,19/05/2008,1930,Rockport,USA,394353N,1234926W,Airplane,Bellanca,7GCBC,1,Substantial,Personal,1045.0,2007-04-01 00:00:00,83.0,Day,Instrument Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01021,Accident,N513JG,NYC08CA187,07/05/2008,2300,Homestead,USA,252957N,0803325W,Airplane,Cessna,172SP,1,Substantial,Instructional,1889.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01036,Accident,N1255R,DFW08CA149,02/05/2008,2150,San Marcos,USA,295332N,0975141W,Airplane,Bellanca,14-13-3A,1,Substantial,Personal,2783.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,0,0,0,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080611X00828,Accident,N241PH,LAX08CA151,16/05/2008,2113,Travis AFB,USA,381546N,1215539W,Airplane,Beech,B200,2,Substantial,Positioning,6870.0,,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080703X00977,Accident,N5083,DEN08CA091,20/05/2008,2230,East Bernard,USA,293230N,0096910W,Airplane,Grumman-Schweizer,G-164A,1,Substantial,Aerial Application,9489.0,2007-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080616X00868,Accident,N522DJ,NYC08CA188,22/05/2008,1315,Burnsville,USA,035527N,0822030W,Airplane,PILATUS,PC-12,1,Substantial,Personal,2002.0,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080605X00797,Accident,N9555U,NYC08FA189,22/05/2008,1558,Philadelphia,USA,040514N,0075054W,Airplane,Grumman American,AA-1C,1,Destroyed,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080904X01379,Accident,N730FT,NYC08CA190,21/03/2008,1600,Inverness,USA,284823N,0082194W,Airplane,Piper,PA-44-180,2,Substantial,Instructional,5953.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080626X00923,Accident,N8072S,DFW08CA150,21/05/2008,236,San Juan Pueblo,USA,036148N,0106245W,Airplane,"Cortesy, John E",Airborne Edge-X,1,Substantial,Personal,261.0,,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080626X00920,Accident,N1281U,DFW08CA151,18/05/2008,2230,San Antonio,USA,029321N,0982811W,Airplane,Cessna,CE-172M,1,Substantial,Instructional,13728.0,2008-03-01 00:00:00,71.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081003X41447,Accident,N930LA,CHI08CA122,29/04/2008,2330,Greenwood,USA,393713N,0086519W,Airplane,Evektor Aerotechnik,SportStar Plus,1,Substantial,Instructional,109.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080530X00758,Accident,N195GA,SEA08FA135,23/05/2008,724,Billings,USA,045501N,1082821W,Airplane,BEECH,1900C,2,Destroyed,,34651.0,2008-05-02 00:00:00,,Night/Dark,Instrument Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080709X00993,Accident,N74WC,NYC08CA191,22/05/2008,1830,Chuckey,USA,361034N,0824024W,Airplane,Cessna,172M,1,Substantial,Personal,3112.0,2007-10-01 00:00:00,180.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080604X00786,Accident,N32394,CHI08CA121,18/04/2008,1630,Vermillion,USA,424555N,0096564W,Airplane,Piper,PA-32-260,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080605X00795,Accident,N73471,MIA08CA104,23/05/2008,1622,Savannah,USA,032739N,0081127W,Airplane,Cessna,172M,1,Substantial,Personal,5543.0,2008-03-01 00:00:00,20.0,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080523X00716,Accident,N4352Y,CHI08LA124,05/05/2008,2234,New Lisbon,USA,043547N,0009082W,Airplane,PIPER,PA-25-235,1,Substantial,Aerial Application,9652.599609375,2007-05-17 00:00:00,405.899993896484,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080530X00756,Accident,N1886L,LAX08FA152,23/05/2008,1720,Fall River Mills,USA,041018N,1212650W,Airplane,BEECH,V35B,1,Destroyed,Personal,3979.69995117188,2008-05-08 00:00:00,,Day,Visual Meteorological Cond,T,,,,,4,0,0,0,4,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080710X01009,Accident,N74TK,MIA08LA105,23/05/2008,1533,Bealeton,USA,383349N,0774458W,,AVIATE,RAPTOR,1,Substantial,Personal,132.0,2007-08-27 00:00:00,10.0,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080529X00746,Accident,N67GE,SEA08MA136,24/05/2008,1620,Avalon,USA,332618N,1182959W,Helicopter,AEROSPATIALE,AS-350-D,1,Destroyed,,9687.0,2008-05-20 00:00:00,7.0,Day,Visual Meteorological Cond,T,,,,,3,0,0,3,6,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20081030X10129,Accident,N4823S,NYC08CA192,24/05/2008,2016,Millinocket,USA,453830N,0684050W,Airplane,PIPER,PA-32-260,1,Substantial,Personal,3952.0,,,Day,Visual Meteorological Cond,F,,,,,0,5,0,0,5,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080709X00992,Accident,N9245Q,NYC08CA193,24/05/2008,1555,Vero Beach,USA,273920N,0080255W,Airplane,Piper,PA-28-161,1,Substantial,Instructional,11204.0,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080620X00890,Accident,N704CK,DCA08RA063,25/05/2008,943,Brussels,BE,505357N,0042913E,Airplane,Boeing,B747-200,,Destroyed,,,,,,,F,,0,0,0,0,0,5,0,5,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01027,Accident,N1457E,NYC08CA194,25/05/2008,1430,Valkaria,USA,275739N,0803330W,Airplane,Aeronca,7AC,1,Substantial,Personal,2083.0,2008-04-01 00:00:00,25.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080616X00869,Accident,N65433,NYC08CA179,10/05/2008,1451,Newport,USA,413157N,0711653W,Airplane,Cessna,T182T,1,Substantial,Personal,591.0,2008-03-01 00:00:00,10.0,Day,Visual Meteorological Cond,F,,,,,0,3,0,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080529X00752,Accident,N686F,DEN08FA092,26/05/2008,21,Sunrise Beach,USA,381052N,0923929W,Helicopter,McDonnell Douglas Helicopter C,MD 500E,1,Substantial,Personal,4346.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,1,0,3,1,5,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080624X00905,Accident,N108KX,DEN08CA093,24/05/2008,1720,FlyingBar Ranch,USA,371030N,0093744W,Airplane,Kitfox IV,1200,1,Substantial,Personal,,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00914,Accident,N771SS,DFW08CA152,24/05/2008,1930,Gonzales,USA,283150N,0972724W,Helicopter,Rotorway,162F,1,Destroyed,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080529X00745,Accident,N9245D,DEN08WA094,25/05/2008,1257,Léguillac-de-l'Auche,FR,451049N,0003330E,Airplane,Piper,PA-46-350P,,Destroyed,Personal,,,,,Visual Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080606X00807,Accident,N4753K,LAX08LA153,23/05/2008,1850,Peach Springs,USA,353210N,1131432W,Airplane,CESSNA,P210N,1,Substantial,Personal,2950.0,2007-10-04 00:00:00,36.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080606X00808,Accident,N5657Y,LAX08LA154,23/05/2008,2028,Boulder,USA,461915N,0112412W,Airplane,MAULE,MX-7-235,1,Substantial,Personal,1409.19995117188,2008-04-09 00:00:00,,Day,Instrument Meteorological Cond,T,,,,,1,0,0,1,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00915,Accident,N8855X,SEA08LA139,25/05/2008,235,Chehalis,USA,046400N,0122580W,Airplane,Cessna,182D,1,Substantial,Personal,4297.0,2008-02-01 00:00:00,20.0,Day,Visual Meteorological Cond,T,,,,,0,0,3,1,4,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080529X00747,Accident,N6290F,SEA08LA137,25/05/2008,1430,Tolani Lake,USA,035254N,0110459W,Airplane,Nolan,RV-4,1,Substantial,Personal,,2007-11-12 00:00:00,,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080530X00757,Accident,N49KK,SEA08LA138,25/05/2008,1549,Jordan Valley,USA,042574N,1171655W,Airplane,Kolb,Kolbra,1,Substantial,Personal,1515.0,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
